sample_index,strategy,model,true_defect,defect_score
1175,drop_high_missing,logistic_regression,0,0.011569548559717108
1213,drop_high_missing,logistic_regression,0,0.01140330665220072
1317,drop_high_missing,logistic_regression,0,0.011089132828157214
1198,drop_high_missing,logistic_regression,0,0.009625326158421533
723,drop_high_missing,logistic_regression,0,0.009573115079064809
714,drop_high_missing,logistic_regression,0,0.009494981386462998
1390,drop_high_missing,logistic_regression,0,0.009157548846529058
658,drop_high_missing,logistic_regression,0,0.009146980946339157
1184,drop_high_missing,logistic_regression,0,0.009125111327355995
242,drop_high_missing,logistic_regression,0,0.00906455450120127
1360,drop_high_missing,logistic_regression,0,0.008880396704633899
228,drop_high_missing,logistic_regression,0,0.00881411881183746
861,drop_high_missing,logistic_regression,0,0.008713115363985896
1333,drop_high_missing,logistic_regression,0,0.008347003426370556
1441,drop_high_missing,logistic_regression,0,0.008002157072537382
288,drop_high_missing,logistic_regression,0,0.007895443424637858
496,drop_high_missing,logistic_regression,0,0.007864866978581441
1377,drop_high_missing,logistic_regression,0,0.007757002807340519
1219,drop_high_missing,logistic_regression,0,0.007682401002949383
449,drop_high_missing,logistic_regression,0,0.007597179135724331
459,drop_high_missing,logistic_regression,0,0.00699450566681434
366,drop_high_missing,logistic_regression,0,0.006746737558340225
1500,drop_high_missing,logistic_regression,0,0.006352191378176442
440,drop_high_missing,logistic_regression,0,0.006297755130510416
24,drop_high_missing,logistic_regression,0,0.006261450391255882
234,drop_high_missing,logistic_regression,0,0.006253294079747175
865,drop_high_missing,logistic_regression,0,0.005676200986681459
1352,drop_high_missing,logistic_regression,0,0.005599525968809798
1431,drop_high_missing,logistic_regression,0,0.005597887645777971
175,drop_high_missing,logistic_regression,0,0.005085649248836902
524,drop_high_missing,logistic_regression,0,0.0048852290047181205
1336,drop_high_missing,logistic_regression,0,0.004646262415395805
1334,drop_high_missing,logistic_regression,0,0.004150384884801653
553,drop_high_missing,logistic_regression,0,0.004046736483334193
1205,drop_high_missing,logistic_regression,0,0.0038794222585385057
722,drop_high_missing,logistic_regression,0,0.0036175745444894797
1129,drop_high_missing,logistic_regression,0,0.003347766033394535
563,drop_high_missing,logistic_regression,0,0.0033450745220983563
1540,drop_high_missing,logistic_regression,0,0.003324706806857891
817,drop_high_missing,logistic_regression,0,0.003314745006176422
715,drop_high_missing,logistic_regression,0,0.0032934715818056614
643,drop_high_missing,logistic_regression,0,0.003186319504286354
1093,drop_high_missing,logistic_regression,0,0.0031684038925350764
769,drop_high_missing,logistic_regression,0,0.0029151055736404887
458,drop_high_missing,logistic_regression,0,0.0028542047650155387
106,drop_high_missing,logistic_regression,0,0.0028145151830787974
652,drop_high_missing,logistic_regression,0,0.002794723592604161
178,drop_high_missing,logistic_regression,0,0.0027129332574313478
307,drop_high_missing,logistic_regression,0,0.0026994271347815864
1335,drop_high_missing,logistic_regression,0,0.002525722479310854
953,drop_high_missing,logistic_regression,0,0.002512848841318735
264,drop_high_missing,logistic_regression,0,0.002486256514060572
1106,drop_high_missing,logistic_regression,0,0.0023979484463911736
952,drop_high_missing,logistic_regression,0,0.00219660393739378
1150,drop_high_missing,logistic_regression,0,0.0020907333289126445
600,drop_high_missing,logistic_regression,0,0.0019026493330867064
320,drop_high_missing,logistic_regression,0,0.0017763136455586058
219,drop_high_missing,logistic_regression,0,0.0017019551703106254
1361,drop_high_missing,logistic_regression,0,0.0016432008790957463
752,drop_high_missing,logistic_regression,0,0.001620139019711734
231,drop_high_missing,logistic_regression,1,0.001606147781463138
750,drop_high_missing,logistic_regression,0,0.001560143002714873
531,drop_high_missing,logistic_regression,0,0.0015381310884557769
876,drop_high_missing,logistic_regression,0,0.0015289454933576356
1407,drop_high_missing,logistic_regression,0,0.0014860902534509907
59,drop_high_missing,logistic_regression,0,0.0014204401589166672
1522,drop_high_missing,logistic_regression,0,0.0014186753067600647
1394,drop_high_missing,logistic_regression,0,0.0013222582043403367
726,drop_high_missing,logistic_regression,0,0.0012470375404170816
912,drop_high_missing,logistic_regression,0,0.0012107395028526846
942,drop_high_missing,logistic_regression,0,0.0011795318160086618
921,drop_high_missing,logistic_regression,0,0.0011720296735439352
1231,drop_high_missing,logistic_regression,0,0.0011258976676854523
537,drop_high_missing,logistic_regression,0,0.0010945143128070487
707,drop_high_missing,logistic_regression,0,0.0010619165645467438
1161,drop_high_missing,logistic_regression,0,0.001036542746077826
1155,drop_high_missing,logistic_regression,0,0.001034139200316179
549,drop_high_missing,logistic_regression,0,0.001031113149193675
691,drop_high_missing,logistic_regression,0,0.0010295619111800466
909,drop_high_missing,logistic_regression,0,0.001017116846185673
893,drop_high_missing,logistic_regression,0,0.0010133494953382483
811,drop_high_missing,logistic_regression,0,0.0008851409473929874
1,drop_high_missing,logistic_regression,0,0.0007962295189724898
116,drop_high_missing,logistic_regression,0,0.000765066448725308
464,drop_high_missing,logistic_regression,0,0.0007142920252448648
712,drop_high_missing,logistic_regression,0,0.0006754466978486496
1564,drop_high_missing,logistic_regression,0,0.0006614391359350974
245,drop_high_missing,logistic_regression,0,0.0006592942706360004
130,drop_high_missing,logistic_regression,0,0.0006573692655961072
140,drop_high_missing,logistic_regression,0,0.000649073520468597
925,drop_high_missing,logistic_regression,0,0.0006174426382245296
138,drop_high_missing,logistic_regression,0,0.0005974788451615367
1479,drop_high_missing,logistic_regression,0,0.0005940471225355712
1011,drop_high_missing,logistic_regression,0,0.0005916935682653588
1031,drop_high_missing,logistic_regression,0,0.0005848012006607212
905,drop_high_missing,logistic_regression,0,0.0005356256486302379
928,drop_high_missing,logistic_regression,0,0.0005245843708808149
1412,drop_high_missing,logistic_regression,0,0.0005094741585409523
1305,drop_high_missing,logistic_regression,0,0.0005060744028546452
141,drop_high_missing,logistic_regression,0,0.0005021342913949085
215,drop_high_missing,logistic_regression,0,0.0004942886125937323
23,drop_high_missing,logistic_regression,1,0.0004889019724115352
369,drop_high_missing,logistic_regression,0,0.00048402796758298985
1446,drop_high_missing,logistic_regression,0,0.00047511333898073106
108,drop_high_missing,logistic_regression,0,0.0004576556725013704
1103,drop_high_missing,logistic_regression,0,0.00045593567902532314
1226,drop_high_missing,logistic_regression,0,0.00044518769823196085
850,drop_high_missing,logistic_regression,0,0.0004252144527989628
559,drop_high_missing,logistic_regression,0,0.00039859630518698894
390,drop_high_missing,logistic_regression,0,0.0003729807891124645
454,drop_high_missing,logistic_regression,0,0.00034900832215794067
678,drop_high_missing,logistic_regression,0,0.0003395440699992204
1090,drop_high_missing,logistic_regression,0,0.00033921045294525926
577,drop_high_missing,logistic_regression,0,0.00032920604011689377
232,drop_high_missing,logistic_regression,0,0.0003130219526554812
868,drop_high_missing,logistic_regression,0,0.0003105733341170186
1526,drop_high_missing,logistic_regression,0,0.0003093374245795224
748,drop_high_missing,logistic_regression,0,0.00029979084124761614
570,drop_high_missing,logistic_regression,0,0.00028736692254964334
58,drop_high_missing,logistic_regression,1,0.00027733751957115287
776,drop_high_missing,logistic_regression,0,0.00027424810003023165
1098,drop_high_missing,logistic_regression,0,0.00027388393310916675
573,drop_high_missing,logistic_regression,0,0.00027248096432918613
1316,drop_high_missing,logistic_regression,0,0.0002624764859495373
1541,drop_high_missing,logistic_regression,0,0.0002508847087275866
96,drop_high_missing,logistic_regression,1,0.0002495939505642472
1140,drop_high_missing,logistic_regression,0,0.00024710090562383763
383,drop_high_missing,logistic_regression,0,0.00023898007688553824
1036,drop_high_missing,logistic_regression,0,0.0002347597212107746
1350,drop_high_missing,logistic_regression,0,0.0002311489880872906
283,drop_high_missing,logistic_regression,0,0.00022359889837081771
1034,drop_high_missing,logistic_regression,0,0.00020689358943999954
1375,drop_high_missing,logistic_regression,0,0.00019887206407420094
1552,drop_high_missing,logistic_regression,0,0.00019422341453190076
877,drop_high_missing,logistic_regression,0,0.0001924971500528382
713,drop_high_missing,logistic_regression,0,0.0001901048232778064
476,drop_high_missing,logistic_regression,0,0.00018568697216316557
699,drop_high_missing,logistic_regression,0,0.00016444622680506752
996,drop_high_missing,logistic_regression,0,0.00015958495657715784
1499,drop_high_missing,logistic_regression,0,0.00015941617998138167
1057,drop_high_missing,logistic_regression,0,0.00015227639307152253
792,drop_high_missing,logistic_regression,0,0.0001501279244125764
185,drop_high_missing,logistic_regression,0,0.0001499592533971246
757,drop_high_missing,logistic_regression,0,0.00014984996018921107
313,drop_high_missing,logistic_regression,0,0.00014934542291592353
50,drop_high_missing,logistic_regression,1,0.00013937840146933424
693,drop_high_missing,logistic_regression,0,0.0001340892613221786
946,drop_high_missing,logistic_regression,0,0.00013390664288681056
907,drop_high_missing,logistic_regression,0,0.00012952555008524243
1486,drop_high_missing,logistic_regression,0,0.00012031370333734192
701,drop_high_missing,logistic_regression,0,0.00011265916681449757
355,drop_high_missing,logistic_regression,0,0.00011063578798054011
1099,drop_high_missing,logistic_regression,0,9.751561761530808e-05
1222,drop_high_missing,logistic_regression,0,9.568985178937272e-05
1537,drop_high_missing,logistic_regression,0,9.092378587075996e-05
394,drop_high_missing,logistic_regression,0,8.998235212347856e-05
1274,drop_high_missing,logistic_regression,0,8.96977630908417e-05
855,drop_high_missing,logistic_regression,0,8.948589986913269e-05
1247,drop_high_missing,logistic_regression,0,8.801511883380704e-05
520,drop_high_missing,logistic_regression,0,8.667771570324866e-05
571,drop_high_missing,logistic_regression,0,8.268888305281756e-05
1310,drop_high_missing,logistic_regression,0,7.758315661481208e-05
798,drop_high_missing,logistic_regression,0,7.408115472197664e-05
630,drop_high_missing,logistic_regression,0,7.27194667827122e-05
1351,drop_high_missing,logistic_regression,0,7.110395948462343e-05
930,drop_high_missing,logistic_regression,0,7.058166346612516e-05
1398,drop_high_missing,logistic_regression,0,6.187854044542717e-05
195,drop_high_missing,logistic_regression,0,6.06060373915593e-05
287,drop_high_missing,logistic_regression,0,5.982461911520753e-05
1058,drop_high_missing,logistic_regression,0,5.5135894209787596e-05
527,drop_high_missing,logistic_regression,0,5.40661405587864e-05
947,drop_high_missing,logistic_regression,0,5.229458774224555e-05
959,drop_high_missing,logistic_regression,0,5.201840747174047e-05
967,drop_high_missing,logistic_regression,0,4.8573209535601656e-05
44,drop_high_missing,logistic_regression,0,4.33485564814458e-05
822,drop_high_missing,logistic_regression,0,4.317340359938336e-05
1433,drop_high_missing,logistic_regression,0,4.16172476508709e-05
902,drop_high_missing,logistic_regression,0,4.0152055982238225e-05
932,drop_high_missing,logistic_regression,0,3.901092609848465e-05
533,drop_high_missing,logistic_regression,0,3.876295406650288e-05
837,drop_high_missing,logistic_regression,0,3.843976277805162e-05
450,drop_high_missing,logistic_regression,0,3.7800615688602536e-05
112,drop_high_missing,logistic_regression,0,3.6364655060301513e-05
1442,drop_high_missing,logistic_regression,0,3.511515877805639e-05
1421,drop_high_missing,logistic_regression,0,3.256524388031847e-05
754,drop_high_missing,logistic_regression,0,3.2545977615875264e-05
1498,drop_high_missing,logistic_regression,0,2.8914543724007168e-05
1476,drop_high_missing,logistic_regression,0,2.4261527032211567e-05
1148,drop_high_missing,logistic_regression,0,2.324560617179827e-05
1271,drop_high_missing,logistic_regression,0,2.3183107126378245e-05
1382,drop_high_missing,logistic_regression,0,2.2880035076106893e-05
972,drop_high_missing,logistic_regression,0,2.2839578873222725e-05
698,drop_high_missing,logistic_regression,0,1.895076471701397e-05
442,drop_high_missing,logistic_regression,0,1.8588349788475286e-05
548,drop_high_missing,logistic_regression,0,1.7201660294820733e-05
500,drop_high_missing,logistic_regression,0,1.5865755849613962e-05
1356,drop_high_missing,logistic_regression,0,1.5565049415927273e-05
1151,drop_high_missing,logistic_regression,1,1.5408398709364527e-05
936,drop_high_missing,logistic_regression,0,1.3984932670296763e-05
860,drop_high_missing,logistic_regression,0,1.262108462621199e-05
1384,drop_high_missing,logistic_regression,0,1.2518813690381586e-05
1482,drop_high_missing,logistic_regression,0,1.239447613280785e-05
332,drop_high_missing,logistic_regression,0,1.1728691918158128e-05
1525,drop_high_missing,logistic_regression,0,1.1570482150611328e-05
79,drop_high_missing,logistic_regression,0,1.1159972348186456e-05
894,drop_high_missing,logistic_regression,0,1.06304706661104e-05
337,drop_high_missing,logistic_regression,0,9.04715886447609e-06
255,drop_high_missing,logistic_regression,0,7.95658721648622e-06
1528,drop_high_missing,logistic_regression,0,7.734316487853791e-06
1357,drop_high_missing,logistic_regression,0,7.38858163005213e-06
753,drop_high_missing,logistic_regression,0,6.633555909399565e-06
1307,drop_high_missing,logistic_regression,0,6.590152600899327e-06
344,drop_high_missing,logistic_regression,1,6.450907836171132e-06
873,drop_high_missing,logistic_regression,0,6.4347628498914565e-06
455,drop_high_missing,logistic_regression,0,6.367125338611373e-06
1229,drop_high_missing,logistic_regression,0,6.3292546999567625e-06
674,drop_high_missing,logistic_regression,0,5.238607652873224e-06
1268,drop_high_missing,logistic_regression,0,4.364903568046848e-06
1439,drop_high_missing,logistic_regression,0,4.062710632636991e-06
1353,drop_high_missing,logistic_regression,0,3.7368598018169636e-06
512,drop_high_missing,logistic_regression,0,3.654058826526486e-06
1237,drop_high_missing,logistic_regression,0,3.497578074164811e-06
25,drop_high_missing,logistic_regression,0,3.41543254811239e-06
1354,drop_high_missing,logistic_regression,0,3.237052102884621e-06
1239,drop_high_missing,logistic_regression,0,3.232547668664893e-06
1236,drop_high_missing,logistic_regression,0,3.1726645519946814e-06
1472,drop_high_missing,logistic_regression,0,2.5380699812865836e-06
297,drop_high_missing,logistic_regression,0,2.203064072642718e-06
1437,drop_high_missing,logistic_regression,0,2.1740702937973945e-06
1157,drop_high_missing,logistic_regression,0,2.10057933724541e-06
1048,drop_high_missing,logistic_regression,0,2.074997563231941e-06
666,drop_high_missing,logistic_regression,0,1.915031005113027e-06
1477,drop_high_missing,logistic_regression,0,1.8156538404424969e-06
646,drop_high_missing,logistic_regression,0,1.7538966137468143e-06
765,drop_high_missing,logistic_regression,0,1.5681740208672259e-06
1069,drop_high_missing,logistic_regression,0,1.478640603031764e-06
296,drop_high_missing,logistic_regression,0,1.4022871196341857e-06
183,drop_high_missing,logistic_regression,0,1.330667315097632e-06
584,drop_high_missing,logistic_regression,0,1.2627232578572003e-06
399,drop_high_missing,logistic_regression,0,1.1095929165258288e-06
832,drop_high_missing,logistic_regression,0,1.087855801015172e-06
954,drop_high_missing,logistic_regression,0,9.825333641278059e-07
615,drop_high_missing,logistic_regression,0,9.772272967055546e-07
246,drop_high_missing,logistic_regression,0,9.357962500009259e-07
989,drop_high_missing,logistic_regression,0,8.974631289288868e-07
1314,drop_high_missing,logistic_regression,0,8.547915663239889e-07
1405,drop_high_missing,logistic_regression,0,7.900946729097366e-07
545,drop_high_missing,logistic_regression,0,7.550887115911793e-07
1370,drop_high_missing,logistic_regression,0,6.859344107808086e-07
1197,drop_high_missing,logistic_regression,0,6.133620332995822e-07
1003,drop_high_missing,logistic_regression,0,5.853764199354751e-07
48,drop_high_missing,logistic_regression,1,5.435000691059059e-07
1004,drop_high_missing,logistic_regression,0,4.0715226512726596e-07
756,drop_high_missing,logistic_regression,0,4.007485676888747e-07
1368,drop_high_missing,logistic_regression,0,3.0596341481198253e-07
611,drop_high_missing,logistic_regression,0,2.246340856436833e-07
987,drop_high_missing,logistic_regression,0,2.0075937787963829e-07
706,drop_high_missing,logistic_regression,0,1.865553211098192e-07
1094,drop_high_missing,logistic_regression,0,1.4882204734220726e-07
604,drop_high_missing,logistic_regression,0,1.3490226252142048e-07
640,drop_high_missing,logistic_regression,0,1.205716766499547e-07
1086,drop_high_missing,logistic_regression,0,9.061040180860378e-08
956,drop_high_missing,logistic_regression,0,8.572571482915678e-08
816,drop_high_missing,logistic_regression,0,4.9321494193923714e-08
1529,drop_high_missing,logistic_regression,0,4.175367293563729e-08
624,drop_high_missing,logistic_regression,0,2.378202576769859e-08
1491,drop_high_missing,logistic_regression,0,2.351532529861371e-08
627,drop_high_missing,logistic_regression,0,1.228552562094261e-08
1478,drop_high_missing,logistic_regression,0,1.0914815682891143e-08
730,drop_high_missing,logistic_regression,0,9.532567846682445e-09
1456,drop_high_missing,logistic_regression,0,3.4614815923125792e-09
1466,drop_high_missing,logistic_regression,0,2.6561415673066384e-09
621,drop_high_missing,logistic_regression,0,1.1002093047403472e-09
461,drop_high_missing,logistic_regression,0,1.7986342934720448e-10
672,drop_high_missing,logistic_regression,0,1.1996119099800736e-10
173,drop_high_missing,logistic_regression,0,6.552082555809703e-11
258,drop_high_missing,logistic_regression,0,1.0363850027271852e-11
209,drop_high_missing,random_forest,0,0.27321641513017214
238,drop_high_missing,random_forest,1,0.2689388677117153
15,drop_high_missing,random_forest,0,0.2616857424653995
44,drop_high_missing,random_forest,0,0.25342486974041745
1272,drop_high_missing,random_forest,0,0.2480111441020319
242,drop_high_missing,random_forest,0,0.24233623014812536
1364,drop_high_missing,random_forest,1,0.22977096570086564
190,drop_high_missing,random_forest,0,0.2063709774667813
187,drop_high_missing,random_forest,0,0.2056224634224784
216,drop_high_missing,random_forest,0,0.20247521453358025
228,drop_high_missing,random_forest,0,0.20242504239697667
5,drop_high_missing,random_forest,0,0.19923351205465956
170,drop_high_missing,random_forest,0,0.198246236666402
180,drop_high_missing,random_forest,1,0.1975557267820248
183,drop_high_missing,random_forest,0,0.18964567082342168
325,drop_high_missing,random_forest,0,0.18467539746621786
68,drop_high_missing,random_forest,0,0.18419359259123244
96,drop_high_missing,random_forest,1,0.18360505938116223
23,drop_high_missing,random_forest,1,0.18142822929193747
27,drop_high_missing,random_forest,0,0.18007860857100405
165,drop_high_missing,random_forest,0,0.17953068464175806
245,drop_high_missing,random_forest,0,0.17702231941277546
215,drop_high_missing,random_forest,0,0.17562588393823944
149,drop_high_missing,random_forest,0,0.1746071137627408
752,drop_high_missing,random_forest,0,0.17281203912620557
233,drop_high_missing,random_forest,0,0.17033150486133505
336,drop_high_missing,random_forest,1,0.16989406943350477
312,drop_high_missing,random_forest,0,0.1666582897644023
121,drop_high_missing,random_forest,0,0.16442818019165198
176,drop_high_missing,random_forest,0,0.16242492636126793
50,drop_high_missing,random_forest,1,0.16177928067386219
689,drop_high_missing,random_forest,0,0.1601853038884217
59,drop_high_missing,random_forest,0,0.15939210191334438
51,drop_high_missing,random_forest,0,0.15875857862684503
1222,drop_high_missing,random_forest,0,0.15764584599733528
332,drop_high_missing,random_forest,0,0.15667207809409597
1328,drop_high_missing,random_forest,1,0.15500263028141423
20,drop_high_missing,random_forest,0,0.15365027434213752
1397,drop_high_missing,random_forest,0,0.15289755802803912
11,drop_high_missing,random_forest,1,0.15232631607276062
1204,drop_high_missing,random_forest,0,0.15226781952345483
26,drop_high_missing,random_forest,0,0.15040887168646105
914,drop_high_missing,random_forest,1,0.1493806614861005
457,drop_high_missing,random_forest,0,0.14800562970711809
320,drop_high_missing,random_forest,0,0.14792556395145226
174,drop_high_missing,random_forest,0,0.14758345793457672
1242,drop_high_missing,random_forest,1,0.1467283644308662
518,drop_high_missing,random_forest,1,0.14646129000674782
1456,drop_high_missing,random_forest,0,0.1460795413156572
364,drop_high_missing,random_forest,0,0.14575319202945236
112,drop_high_missing,random_forest,0,0.14451293422709188
1283,drop_high_missing,random_forest,0,0.14155142036711824
326,drop_high_missing,random_forest,1,0.14138058160961728
110,drop_high_missing,random_forest,0,0.1404298586210335
1282,drop_high_missing,random_forest,0,0.14023462773451992
58,drop_high_missing,random_forest,1,0.13975215648269423
153,drop_high_missing,random_forest,0,0.13973303377551727
65,drop_high_missing,random_forest,0,0.13919635047728204
234,drop_high_missing,random_forest,0,0.1390603408377845
345,drop_high_missing,random_forest,0,0.13724086044356532
42,drop_high_missing,random_forest,0,0.1347873638359392
424,drop_high_missing,random_forest,1,0.13468234386199185
534,drop_high_missing,random_forest,0,0.1340582307834821
25,drop_high_missing,random_forest,0,0.13380789142919824
465,drop_high_missing,random_forest,0,0.13355899327501258
301,drop_high_missing,random_forest,0,0.13314514550287465
9,drop_high_missing,random_forest,0,0.13292288526464147
195,drop_high_missing,random_forest,0,0.13289764764945147
282,drop_high_missing,random_forest,1,0.13277791280430185
1225,drop_high_missing,random_forest,0,0.1317749579888504
1218,drop_high_missing,random_forest,0,0.1311402184013287
306,drop_high_missing,random_forest,0,0.12996208398904507
435,drop_high_missing,random_forest,0,0.12952604417686492
1254,drop_high_missing,random_forest,1,0.12924860553925666
1361,drop_high_missing,random_forest,0,0.1291780679995565
1191,drop_high_missing,random_forest,0,0.12879190838674673
798,drop_high_missing,random_forest,0,0.12876199399744864
268,drop_high_missing,random_forest,0,0.12866961597321352
652,drop_high_missing,random_forest,0,0.1282050310579054
141,drop_high_missing,random_forest,0,0.1269385972833671
434,drop_high_missing,random_forest,0,0.12651033458768754
283,drop_high_missing,random_forest,0,0.1259575935205398
1333,drop_high_missing,random_forest,0,0.12502658408534192
232,drop_high_missing,random_forest,0,0.12475097366234549
751,drop_high_missing,random_forest,0,0.12444237415441227
709,drop_high_missing,random_forest,1,0.12428968386044029
643,drop_high_missing,random_forest,0,0.12405846514678405
177,drop_high_missing,random_forest,0,0.1233130016531408
515,drop_high_missing,random_forest,0,0.12298018717398254
175,drop_high_missing,random_forest,0,0.12217154706610663
1033,drop_high_missing,random_forest,0,0.1211243985523789
1377,drop_high_missing,random_forest,0,0.11985965657888632
189,drop_high_missing,random_forest,1,0.11980796479892242
31,drop_high_missing,random_forest,0,0.11976130646761424
587,drop_high_missing,random_forest,0,0.11872565533035866
577,drop_high_missing,random_forest,0,0.11809516846335916
1315,drop_high_missing,random_forest,0,0.1180141182797993
1092,drop_high_missing,random_forest,0,0.11669693702348569
1137,drop_high_missing,random_forest,0,0.11657738220588311
1,drop_high_missing,random_forest,0,0.11646191696978594
135,drop_high_missing,random_forest,0,0.11531423052551729
130,drop_high_missing,random_forest,0,0.1147604841299249
563,drop_high_missing,random_forest,0,0.11430389792066764
1305,drop_high_missing,random_forest,0,0.1141776529539525
846,drop_high_missing,random_forest,0,0.11334840476137048
899,drop_high_missing,random_forest,0,0.11324845917778703
1294,drop_high_missing,random_forest,0,0.11243157720143422
24,drop_high_missing,random_forest,0,0.11235391911348513
460,drop_high_missing,random_forest,0,0.11232701367139558
140,drop_high_missing,random_forest,0,0.11169984241723369
1552,drop_high_missing,random_forest,0,0.1110816695340478
1360,drop_high_missing,random_forest,0,0.10998636914127692
929,drop_high_missing,random_forest,1,0.10989265422155942
79,drop_high_missing,random_forest,0,0.10972703021322744
635,drop_high_missing,random_forest,0,0.10933138217419774
154,drop_high_missing,random_forest,1,0.1088634518448918
108,drop_high_missing,random_forest,0,0.10884659335051051
1271,drop_high_missing,random_forest,0,0.10852091366894026
21,drop_high_missing,random_forest,0,0.10817020148723183
1094,drop_high_missing,random_forest,0,0.1072251095122386
1412,drop_high_missing,random_forest,0,0.10722382955103095
231,drop_high_missing,random_forest,1,0.10715022534254745
383,drop_high_missing,random_forest,0,0.10683628198128525
41,drop_high_missing,random_forest,0,0.10587395466068478
1157,drop_high_missing,random_forest,0,0.1043946668535127
476,drop_high_missing,random_forest,0,0.10434874782457344
769,drop_high_missing,random_forest,0,0.1040021121862585
220,drop_high_missing,random_forest,0,0.10372042452601209
313,drop_high_missing,random_forest,0,0.10370406114803671
1522,drop_high_missing,random_forest,0,0.10324119808252942
269,drop_high_missing,random_forest,0,0.10268039583693472
1080,drop_high_missing,random_forest,0,0.10261680273705304
256,drop_high_missing,random_forest,0,0.10247440262257758
502,drop_high_missing,random_forest,0,0.10243771337415421
18,drop_high_missing,random_forest,0,0.10238909508097774
369,drop_high_missing,random_forest,0,0.10223533454395398
754,drop_high_missing,random_forest,0,0.10191123693279729
500,drop_high_missing,random_forest,0,0.1018004742631772
62,drop_high_missing,random_forest,1,0.10175693409067539
1226,drop_high_missing,random_forest,0,0.1012549114962513
866,drop_high_missing,random_forest,0,0.1009513864141186
952,drop_high_missing,random_forest,0,0.1001836230758446
449,drop_high_missing,random_forest,0,0.09973601246935687
48,drop_high_missing,random_forest,1,0.09968055173904768
106,drop_high_missing,random_forest,0,0.09967259907358185
576,drop_high_missing,random_forest,1,0.0995234436764032
1334,drop_high_missing,random_forest,0,0.09946352631372381
1036,drop_high_missing,random_forest,0,0.0989772416290842
1446,drop_high_missing,random_forest,0,0.09830007472605028
397,drop_high_missing,random_forest,0,0.09821109098974493
138,drop_high_missing,random_forest,0,0.09788025935133428
287,drop_high_missing,random_forest,0,0.09750069181498791
178,drop_high_missing,random_forest,0,0.09711119159926293
1237,drop_high_missing,random_forest,0,0.09655346662558639
571,drop_high_missing,random_forest,0,0.09621109440261433
847,drop_high_missing,random_forest,0,0.09616342832983449
569,drop_high_missing,random_forest,0,0.09525408111298653
582,drop_high_missing,random_forest,0,0.09496347100110261
1309,drop_high_missing,random_forest,0,0.09453492653397061
219,drop_high_missing,random_forest,0,0.09428087439238317
1034,drop_high_missing,random_forest,0,0.09302991576777003
146,drop_high_missing,random_forest,0,0.09302346760794133
548,drop_high_missing,random_forest,0,0.09277039322715436
297,drop_high_missing,random_forest,0,0.09272502790809499
255,drop_high_missing,random_forest,0,0.09249900934914405
344,drop_high_missing,random_forest,1,0.09183194745503716
1262,drop_high_missing,random_forest,0,0.09181688952871964
355,drop_high_missing,random_forest,0,0.09173235911388385
715,drop_high_missing,random_forest,0,0.09121318459723536
1245,drop_high_missing,random_forest,0,0.0911597034529715
1027,drop_high_missing,random_forest,0,0.09107379763677975
698,drop_high_missing,random_forest,0,0.09065904416222959
331,drop_high_missing,random_forest,0,0.09056888875928985
1350,drop_high_missing,random_forest,0,0.08999932912198524
394,drop_high_missing,random_forest,0,0.08981522039917342
296,drop_high_missing,random_forest,0,0.08964089620131822
1307,drop_high_missing,random_forest,0,0.0893258775893941
1095,drop_high_missing,random_forest,0,0.08890108247206417
288,drop_high_missing,random_forest,0,0.08879205344798541
1295,drop_high_missing,random_forest,0,0.08855522431473671
572,drop_high_missing,random_forest,0,0.08836593339945581
461,drop_high_missing,random_forest,0,0.08817252483369988
701,drop_high_missing,random_forest,0,0.08792434026729395
1249,drop_high_missing,random_forest,0,0.08775223434968656
104,drop_high_missing,random_forest,0,0.08738146373021172
795,drop_high_missing,random_forest,1,0.08735064781954081
1208,drop_high_missing,random_forest,0,0.08734622679150471
411,drop_high_missing,random_forest,0,0.08695868474317452
877,drop_high_missing,random_forest,0,0.0868524552789319
550,drop_high_missing,random_forest,0,0.0864199785352976
678,drop_high_missing,random_forest,0,0.08625911339413425
450,drop_high_missing,random_forest,0,0.0862167288853091
1390,drop_high_missing,random_forest,0,0.0862034609891436
1531,drop_high_missing,random_forest,0,0.08611460615925204
1152,drop_high_missing,random_forest,0,0.08594574242752015
600,drop_high_missing,random_forest,0,0.08582898228281433
1375,drop_high_missing,random_forest,0,0.08566789770960198
246,drop_high_missing,random_forest,0,0.08552867800758866
713,drop_high_missing,random_forest,0,0.08549451737085159
1231,drop_high_missing,random_forest,0,0.08499087120492624
1239,drop_high_missing,random_forest,0,0.08494521334213925
1116,drop_high_missing,random_forest,0,0.08441715895410482
464,drop_high_missing,random_forest,0,0.08397629175258862
535,drop_high_missing,random_forest,0,0.08389599543119239
820,drop_high_missing,random_forest,0,0.08347531828545013
757,drop_high_missing,random_forest,0,0.08335240321209537
17,drop_high_missing,random_forest,0,0.08263533759571536
342,drop_high_missing,random_forest,0,0.08240947964288547
258,drop_high_missing,random_forest,0,0.08202142741289765
1431,drop_high_missing,random_forest,0,0.08186062661279422
442,drop_high_missing,random_forest,0,0.08167622686022963
533,drop_high_missing,random_forest,0,0.08119552002883462
630,drop_high_missing,random_forest,0,0.08098158783136011
1150,drop_high_missing,random_forest,0,0.0809682303089065
763,drop_high_missing,random_forest,0,0.08033686512298051
399,drop_high_missing,random_forest,0,0.08015086723649274
1236,drop_high_missing,random_forest,0,0.07973737729300803
